year,month,day,hour,minute,second,latitude,longitude,Davistemp,Davishumidity,BlackGlobetemp
2024,8,9,18,19,43,510904995,42415664,22.94,63,21.81
2024,8,9,18,19,54,510904922,42415588,22.94,63,21.86
2024,8,9,18,20,5,510904853,42415622,22.94,63,21.87
2024,8,9,18,20,16,510904719,42415638,22.90,63,21.87
2024,8,9,18,20,27,510904225,42415145,22.89,63,21.94
2024,8,9,18,20,38,510903558,42415225,22.89,63,21.94
2024,8,9,18,20,49,510903307,42415048,22.89,63,21.94
2024,8,9,18,21,0,510903205,42414999,22.89,63,21.94
2024,8,9,18,21,11,510903161,42415021,22.89,63,21.94
2024,8,9,18,21,22,510903151,42415015,22.84,65,21.95
2024,8,9,18,21,33,510903164,42415198,22.87,65,22.00
2024,8,9,18,21,44,510903139,42415288,22.83,65,22.05
2024,8,9,18,21,55,510903097,42415238,22.83,65,22.06
2024,8,9,18,22,6,510903148,42415289,22.83,65,22.08
2024,8,9,18,22,17,510903097,42415338,22.83,65,22.12
2024,8,9,18,22,28,510903076,42415284,22.86,65,22.17
2024,8,9,18,22,39,510903063,42415282,22.86,65,22.21
2024,8,9,18,22,50,510903013,42415191,22.83,65,22.31
2024,8,9,18,23,1,510902942,42415148,22.83,66,22.34
2024,8,9,18,23,12,510902905,42415141,22.83,66,22.37
2024,8,9,18,23,23,510902946,42415178,22.83,66,22.37
2024,8,9,18,23,34,510902968,42415235,22.83,66,22.39
2024,8,9,18,23,45,510902955,42415257,22.83,66,22.53
2024,8,9,18,23,56,510902946,42415259,22.84,66,22.56
2024,8,9,18,24,7,510902893,42415322,22.89,66,22.56
2024,8,9,18,24,18,510902852,42415337,22.87,66,22.56
2024,8,9,18,24,29,510902836,42415434,22.83,66,22.59
2024,8,9,18,24,40,510902800,42415447,22.86,67,22.69
2024,8,9,18,24,51,510902810,42415513,22.89,67,22.80
2024,8,9,18,25,2,510902792,42415512,22.89,67,22.81
2024,8,9,18,25,13,510902841,42415410,22.89,67,22.81
2024,8,9,18,25,24,510902828,42415419,22.89,67,22.81
2024,8,9,18,25,35,510902782,42415457,22.89,64,22.84
2024,8,9,18,25,46,510902784,42415464,22.89,64,22.81
2024,8,9,18,25,57,510902813,42415522,22.89,64,22.83
2024,8,9,18,26,8,510902840,42415493,22.89,64,22.87
2024,8,9,18,26,19,510902802,42415494,22.89,64,22.94
2024,8,9,18,26,30,510902831,42415522,22.89,65,22.94
2024,8,9,18,26,41,510902904,42415514,22.89,65,22.94
2024,8,9,18,26,52,510902874,42415590,22.89,65,23.00
2024,8,9,18,27,3,510902897,42415614,22.91,65,23.00
2024,8,9,18,27,14,510902847,42415566,22.92,64,23.06
2024,8,9,18,27,25,510902798,42415618,22.92,64,23.06
2024,8,9,18,27,36,510902840,42415651,22.94,64,23.06
2024,8,9,18,27,47,510902818,42415614,22.94,64,23.06
2024,8,9,18,27,58,510902848,42415563,22.94,64,23.06
2024,8,9,18,28,9,510902868,42415579,22.94,65,23.09
2024,8,9,18,28,20,510902855,42415570,22.94,65,23.12
2024,8,9,18,28,31,510902802,42415536,22.94,65,23.12
2024,8,9,18,28,42,510902793,42415504,22.94,65,23.12
2024,8,9,18,28,53,510902842,42415552,22.94,64,23.12
2024,8,9,18,29,4,510902817,42415595,22.94,64,23.12
2024,8,9,18,29,15,510902813,42415577,22.96,64,23.12
2024,8,9,18,29,26,510902823,42415477,23.00,64,23.12
2024,8,9,18,29,37,510902876,42415504,23.00,64,23.12
2024,8,9,18,29,48,510902870,42415546,23.00,64,23.12
2024,8,9,18,29,59,510902834,42415485,23.00,64,23.12
2024,8,9,18,30,10,510902844,42415484,23.00,64,23.12
2024,8,9,18,30,21,510902872,42415536,23.00,64,23.12
2024,8,9,18,30,32,510902839,42415571,23.00,64,23.12
2024,8,9,18,30,43,510902845,42415534,23.00,64,23.12
2024,8,9,18,30,54,510902837,42415511,23.00,64,23.12
2024,8,9,18,31,5,510902921,42415454,23.00,64,23.12
2024,8,9,18,31,16,510902982,42415389,23.00,64,23.12
2024,8,9,18,31,27,510902978,42415400,23.01,65,23.12
2024,8,9,18,31,38,510902928,42415461,23.04,67,23.12
2024,8,9,18,31,49,510902961,42415528,23.00,67,23.12
2024,8,9,18,32,0,510902955,42415540,23.02,67,23.12
2024,8,9,18,32,11,510902970,42415461,23.02,67,23.12
2024,8,9,18,32,22,510903047,42415453,23.02,63,23.12
2024,8,9,18,32,33,510903031,42415495,23.02,62,23.14
2024,8,9,18,32,44,510903002,42415456,23.00,62,23.25
2024,8,9,18,32,55,510903019,42415469,23.00,62,23.25
2024,8,9,18,33,6,510903046,42415512,23.04,62,23.19
2024,8,9,18,33,17,510903041,42415536,23.05,64,23.19
2024,8,9,18,33,28,510903006,42415512,23.00,64,23.19
2024,8,9,18,33,39,510903003,42415492,23.05,64,23.19
2024,8,9,18,33,50,510902998,42415477,23.00,64,23.19
2024,8,9,18,34,1,510902972,42415405,23.04,63,23.12
2024,8,9,18,34,12,510902874,42415429,23.01,63,23.08
2024,8,9,18,34,23,510902892,42415466,23.05,63,23.06
2024,8,9,18,34,34,510902942,42415483,23.05,63,23.06
2024,8,9,18,34,45,510903030,42415426,23.05,63,23.06
2024,8,9,18,34,56,510903028,42415429,23.02,63,23.06
2024,8,9,18,35,7,510902954,42415438,23.00,63,23.06
2024,8,9,18,35,18,510902949,42415502,23.04,63,23.06
2024,8,9,18,35,29,510902968,42415575,23.05,63,23.06
2024,8,9,18,35,40,510902978,42415518,23.01,63,23.05
2024,8,9,18,35,51,510902970,42415597,23.00,63,23.00
2024,8,9,18,36,2,510902982,42415568,23.05,63,23.00
2024,8,9,18,36,13,510903025,42415480,23.05,63,23.00
2024,8,9,18,36,24,510903028,42415495,23.05,63,22.95
2024,8,9,18,36,35,510903096,42415522,23.05,63,22.94
2024,8,9,18,36,46,510903093,42415503,23.04,63,22.94
2024,8,9,18,36,57,510903086,42415365,23.00,63,22.94
2024,8,9,18,37,8,510903103,42415314,23.00,63,22.94
2024,8,9,18,37,19,510903091,42415366,23.02,63,22.94
2024,8,9,18,37,30,510903101,42415463,23.05,64,22.94
2024,8,9,18,37,41,510903197,42415515,23.02,64,22.94
2024,8,9,18,37,52,510903161,42415560,23.00,64,22.87
2024,8,9,18,38,3,510903114,42415580,23.00,64,22.87
2024,8,9,18,38,14,510903029,42415545,23.00,64,22.87
2024,8,9,18,38,25,510902936,42415530,23.00,63,22.87
2024,8,9,18,38,36,510902905,42415610,23.00,63,22.87
2024,8,9,18,38,47,510902959,42415579,23.00,63,22.87
2024,8,9,18,38,58,510902971,42415489,23.00,63,22.87
2024,8,9,18,39,9,510902935,42415481,23.00,63,22.87
2024,8,9,18,39,20,510902967,42415472,22.98,64,22.87
2024,8,9,18,39,31,510902901,42415567,22.97,64,22.81
2024,8,9,18,39,42,510902895,42415650,23.00,64,22.77
2024,8,9,18,39,53,510902961,42415610,23.00,64,22.75
2024,8,9,18,40,4,510902970,42415623,23.00,64,22.72
2024,8,9,18,40,15,510902978,42415607,23.00,64,22.69
2024,8,9,18,40,26,510902994,42415615,23.00,64,22.69
2024,8,9,18,40,37,510903008,42415648,23.00,64,22.69
2024,8,9,18,40,48,510902966,42415689,23.00,64,22.69
2024,8,9,18,40,59,510902979,42415674,23.00,63,22.69
2024,8,9,18,41,10,510902918,42415634,23.00,63,22.69
2024,8,9,18,41,21,510902885,42415600,23.00,63,22.69
2024,8,9,18,41,32,510902824,42415629,22.94,63,22.69
2024,8,9,18,41,43,510902792,42415690,22.96,62,22.69
2024,8,9,18,41,54,510902817,42415693,22.98,62,22.69
2024,8,9,18,42,5,510902815,42415658,22.94,62,22.69
2024,8,9,18,42,16,510902840,42415644,22.94,62,22.66
2024,8,9,18,42,27,510902823,42415630,22.94,62,22.62
2024,8,9,18,42,38,510902838,42415678,22.94,63,22.58
2024,8,9,18,42,49,510902829,42415629,22.94,63,22.56
2024,8,9,18,43,0,510902802,42415613,22.94,63,22.56
2024,8,9,18,43,11,510902851,42415612,22.94,63,22.56
2024,8,9,18,43,22,510902924,42415595,22.94,63,22.56
2024,8,9,18,43,33,510902927,42415578,22.94,62,22.56
2024,8,9,18,43,44,510902948,42415559,22.94,62,22.56
2024,8,9,18,43,55,510902903,42415525,22.94,62,22.56
2024,8,9,18,44,6,510902894,42415547,22.93,62,22.56
2024,8,9,18,44,17,510902917,42415549,22.89,62,22.56
2024,8,9,18,44,28,510902914,42415561,22.90,62,22.56
2024,8,9,18,44,39,510902943,42415591,22.92,62,22.54
2024,8,9,18,44,50,510902956,42415550,22.89,62,22.50
2024,8,9,18,45,1,510903001,42415571,22.89,62,22.50
2024,8,9,18,45,12,510903018,42415595,22.89,62,22.50
2024,8,9,18,45,23,510903005,42415628,22.89,62,22.50
2024,8,9,18,45,34,510902917,42415662,22.89,62,22.47
2024,8,9,18,45,45,510902926,42415653,22.89,62,22.44
2024,8,9,18,45,56,510902896,42415718,22.89,62,22.44
2024,8,9,18,46,7,510902918,42415760,22.89,63,22.37
2024,8,9,18,46,18,510902854,42415778,22.89,63,22.37
2024,8,9,18,46,29,510902993,42415718,22.89,63,22.37
2024,8,9,18,46,40,510903082,42415661,22.87,63,22.37
2024,8,9,18,46,51,510903067,42415716,22.85,64,22.37
2024,8,9,18,47,2,510903103,42415762,22.87,66,22.33
2024,8,9,18,47,13,510903071,42415743,22.83,66,22.31
2024,8,9,18,47,24,510903051,42415677,22.83,66,22.31
2024,8,9,18,47,35,510903009,42415666,22.83,66,22.31
2024,8,9,18,47,46,510902957,42415651,22.83,64,22.31
2024,8,9,18,47,57,510902973,42415637,22.83,64,22.31
2024,8,9,18,48,8,510903028,42415648,22.83,64,22.25
2024,8,9,18,48,19,510902953,42415717,22.83,64,22.25
2024,8,9,18,48,30,510902899,42415679,22.83,64,22.25
2024,8,9,18,48,41,510902907,42415705,22.83,64,22.27
2024,8,9,18,48,52,510902976,42415673,22.83,64,22.25
2024,8,9,18,49,3,510902897,42415671,22.82,64,22.26
2024,8,9,18,49,14,510902832,42415651,22.78,64,22.25
2024,8,9,18,49,25,510902823,42415640,22.78,64,22.25
2024,8,9,18,49,36,510902808,42415610,22.78,64,22.21
2024,8,9,18,49,47,510902840,42415592,22.78,64,22.19
2024,8,9,18,49,58,510902868,42415516,22.78,64,22.19
2024,8,9,18,50,9,510902898,42415497,22.78,64,22.12
2024,8,9,18,50,20,510902861,42415628,22.78,64,22.12
2024,8,9,18,50,31,510902858,42415592,22.78,64,22.09
2024,8,9,18,50,42,510902869,42415564,22.78,64,22.12
2024,8,9,18,50,53,510902794,42415580,22.78,64,22.12
2024,8,9,18,51,4,510902854,42415580,22.72,64,22.12
2024,8,9,18,51,15,510902807,42415580,22.72,63,22.12
2024,8,9,18,51,26,510902788,42415603,22.72,63,22.06
2024,8,9,18,51,37,510902823,42415606,22.72,63,22.06
2024,8,9,18,51,48,510902826,42415610,22.72,63,22.06
2024,8,9,18,51,59,510902825,42415618,22.74,63,22.06
2024,8,9,18,52,10,510902822,42415571,22.76,64,22.06
2024,8,9,18,52,21,510902860,42415570,22.72,64,22.06
2024,8,9,18,52,32,510902861,42415593,22.72,64,22.06
2024,8,9,18,52,43,510902882,42415570,22.72,64,22.02
2024,8,9,18,52,54,510902872,42415500,22.72,64,21.94
2024,8,9,18,53,5,510902920,42415387,22.72,64,21.94
2024,8,9,18,53,16,510902949,42415345,22.72,64,21.94
2024,8,9,18,53,27,510902936,42415354,22.72,64,21.87
2024,8,9,18,53,38,510902913,42415414,22.72,65,21.87
2024,8,9,18,53,49,510902975,42415414,22.67,66,21.87
2024,8,9,18,54,0,510902997,42415467,22.67,66,21.87
2024,8,9,18,54,11,510903036,42415548,22.67,66,21.87
2024,8,9,18,54,22,510903032,42415493,22.67,66,21.87
2024,8,9,18,54,33,510903044,42415531,22.67,65,21.87
2024,8,9,18,54,44,510903085,42415556,22.67,65,21.87
2024,8,9,18,54,55,510903058,42415539,22.67,65,21.87
2024,8,9,18,55,6,510903013,42415566,22.67,65,21.87
2024,8,9,18,55,17,510902955,42415626,22.67,65,21.87
2024,8,9,18,55,28,510902941,42415659,22.67,66,21.87
2024,8,9,18,55,39,510902946,42415674,22.62,66,21.87
2024,8,9,18,55,50,510902997,42415673,22.61,66,21.87
2024,8,9,18,56,1,510903039,42415612,22.61,66,21.81
2024,8,9,18,56,12,510903016,42415602,22.61,66,21.81
2024,8,9,18,56,23,510902952,42415567,22.61,65,21.81
2024,8,9,18,56,34,510902928,42415560,22.60,65,21.81
2024,8,9,18,56,45,510902966,42415543,22.56,65,21.81
2024,8,9,18,56,56,510902971,42415558,22.56,65,21.81
2024,8,9,18,57,7,510902983,42415540,22.56,65,21.81
2024,8,9,18,57,18,510903013,42415531,22.56,65,21.81
2024,8,9,18,57,29,510903071,42415532,22.56,65,21.78
2024,8,9,18,57,40,510903046,42415521,22.56,65,21.75
2024,8,9,18,57,51,510903004,42415421,22.56,65,21.75
2024,8,9,18,58,2,510902924,42415521,22.56,64,21.75
2024,8,9,18,58,13,510903003,42415514,22.56,64,21.75
2024,8,9,18,58,24,510903102,42415495,22.56,64,21.75
2024,8,9,18,58,35,510903077,42415525,22.50,64,21.75
2024,8,9,18,58,46,510903060,42415546,22.56,65,21.75
2024,8,9,18,58,57,510903068,42415484,22.54,66,21.75
2024,8,9,18,59,8,510903042,42415474,22.51,66,21.75
2024,8,9,18,59,19,510902981,42415456,22.54,66,21.75
2024,8,9,18,59,30,510902951,42415426,22.50,66,21.75
2024,8,9,18,59,41,510902921,42415420,22.50,65,21.69
2024,8,9,18,59,52,510902990,42415382,22.50,64,21.69
2024,8,9,19,0,3,510903012,42415383,22.47,64,21.69
2024,8,9,19,0,14,510903084,42415413,22.44,64,21.67
2024,8,9,19,0,25,510903104,42415391,22.44,64,21.62
2024,8,9,19,0,36,510903047,42415304,22.44,65,21.62
2024,8,9,19,0,47,510903032,42415282,22.44,65,21.62
2024,8,9,19,0,58,510902983,42415252,22.44,65,21.62
2024,8,9,19,1,9,510902948,42415234,22.39,65,21.59
2024,8,9,19,1,20,510902958,42415251,22.44,65,21.56
2024,8,9,19,1,31,510902967,42415282,22.44,65,21.56
2024,8,9,19,1,42,510902596,42415094,22.43,65,21.56
2024,8,9,19,1,53,510902443,42415014,22.40,65,21.56
2024,8,9,19,2,4,510902429,42415077,22.43,65,21.56
2024,8,9,19,2,15,510902283,42414968,22.39,68,21.56
2024,8,9,19,2,26,510902119,42414883,22.39,69,21.56
2024,8,9,19,2,37,510902059,42414863,22.39,69,21.56
2024,8,9,19,2,48,510901893,42414901,22.39,69,21.56
2024,8,9,19,2,59,510901646,42414808,22.39,69,21.56
2024,8,9,19,3,10,510901160,42414721,22.39,70,21.56
2024,8,9,19,3,21,510900215,42414376,22.39,70,21.62
2024,8,9,19,3,32,510899627,42414236,22.33,70,21.62
2024,8,9,19,3,43,510899398,42414276,22.39,70,21.62
2024,8,9,19,3,54,510899086,42414264,22.39,69,21.62
2024,8,9,19,4,5,510898974,42414243,22.38,67,21.62
2024,8,9,19,4,16,510898822,42414165,22.35,67,21.62
2024,8,9,19,4,27,510898582,42414223,22.37,67,21.69
2024,8,9,19,4,38,510898133,42414452,22.33,67,21.71
2024,8,9,19,4,49,510897551,42414973,22.33,69,21.78
2024,8,9,19,5,0,510896734,42416086,22.33,70,21.84
2024,8,9,19,5,11,510895825,42417677,22.33,70,21.87
2024,8,9,19,5,22,510895123,42419651,22.33,70,21.87
2024,8,9,19,5,33,510894594,42421441,22.33,70,21.89
2024,8,9,19,5,44,510894178,42423432,22.29,68,21.87
2024,8,9,19,5,55,510893892,42424918,22.28,68,21.87
2024,8,9,19,6,6,510893108,42426808,22.28,68,21.87
2024,8,9,19,6,17,510892123,42428927,22.28,68,21.87
2024,8,9,19,6,28,510891248,42431022,22.28,68,21.77
2024,8,9,19,6,39,510890319,42433087,22.26,68,21.69
2024,8,9,19,6,50,510889484,42435143,22.22,68,21.61
2024,8,9,19,7,1,510888970,42437271,22.21,68,21.45
2024,8,9,19,7,12,510888749,42439525,22.14,68,21.36
2024,8,9,19,7,23,510888384,42442079,22.11,68,21.27
2024,8,9,19,7,34,510888265,42444232,22.09,68,21.20
2024,8,9,19,7,45,510888405,42446563,22.06,68,21.09
2024,8,9,19,7,56,510888547,42449263,22.02,68,21.02
2024,8,9,19,8,7,510888171,42451471,22.00,68,21.00
2024,8,9,19,8,18,510888082,42453301,22.00,67,21.00
2024,8,9,19,8,29,510888540,42455736,21.96,67,20.94
2024,8,9,19,8,40,510889609,42458940,21.89,67,20.87
2024,8,9,19,8,51,510890800,42460293,21.84,67,20.83
2024,8,9,19,9,2,510891908,42461278,21.84,66,20.81
2024,8,9,19,9,13,510893389,42462235,21.82,66,20.81
2024,8,9,19,9,24,510894326,42464382,21.78,66,20.81
2024,8,9,19,9,35,510894808,42466224,21.76,66,20.81
2024,8,9,19,9,46,510895235,42468572,21.73,66,20.81
2024,8,9,19,9,57,510895722,42471503,21.73,66,20.81
2024,8,9,19,10,8,510895824,42473672,21.73,66,20.81
2024,8,9,19,10,19,510895810,42476623,21.69,66,20.81
2024,8,9,19,10,30,510896020,42479293,21.67,66,20.81
2024,8,9,19,10,41,510896540,42482593,21.67,66,20.81
2024,8,9,19,10,52,510897060,42485416,21.67,68,20.83
2024,8,9,19,11,3,510897487,42488052,21.61,68,20.84
2024,8,9,19,11,14,510897820,42491009,21.61,68,20.81
2024,8,9,19,11,25,510896997,42492754,21.56,68,20.81
2024,8,9,19,11,36,510895708,42493103,21.56,67,20.81
2024,8,9,19,11,47,510894422,42493424,21.56,66,20.78
2024,8,9,19,11,58,510893203,42493932,21.56,66,20.75
2024,8,9,19,12,9,510891886,42494510,21.56,66,20.69
2024,8,9,19,12,20,510890516,42494920,21.56,66,20.62
2024,8,9,19,12,31,510889015,42495241,21.53,67,20.62
2024,8,9,19,12,42,510887482,42495680,21.50,67,20.61
2024,8,9,19,12,53,510885938,42496211,21.50,67,20.56
2024,8,9,19,13,4,510884460,42496874,21.50,67,20.56
2024,8,9,19,13,15,510883119,42497539,21.46,67,20.55
2024,8,9,19,13,26,510882096,42498136,21.45,67,20.50
2024,8,9,19,13,37,510880895,42498537,21.45,67,20.50
2024,8,9,19,13,48,510879331,42498924,21.45,67,20.50
2024,8,9,19,13,59,510876922,42499083,21.45,67,20.44
2024,8,9,19,14,10,510874876,42499331,21.45,67,20.37
2024,8,9,19,14,21,510873027,42499588,21.45,67,20.37
2024,8,9,19,14,32,510871111,42499602,21.43,67,20.37
2024,8,9,19,14,43,510869225,42499646,21.39,67,20.34
2024,8,9,19,14,54,510867629,42499378,21.39,67,20.28
2024,8,9,19,15,5,510866126,42498930,21.36,67,20.23
2024,8,9,19,15,16,510864528,42498737,21.34,67,20.15
2024,8,9,19,15,27,510862790,42498864,21.34,67,20.12
2024,8,9,19,15,38,510861955,42500755,21.30,67,20.12
2024,8,9,19,15,49,510862003,42503041,21.28,67,20.06
2024,8,9,19,16,0,510862245,42505492,21.28,68,20.02
2024,8,9,19,16,11,510862356,42507936,21.28,68,20.00
2024,8,9,19,16,22,510862540,42510261,21.28,68,20.00
2024,8,9,19,16,33,510862682,42512561,21.23,68,20.00
2024,8,9,19,16,44,510862912,42514863,21.23,68,19.94
2024,8,9,19,16,55,510863008,42517391,21.23,68,19.94
2024,8,9,19,17,6,510863123,42519823,21.23,68,19.94
2024,8,9,19,17,17,510862822,42521304,21.23,68,19.94
2024,8,9,19,17,28,510861824,42521480,21.20,68,19.94
2024,8,9,19,17,39,510860448,42521405,21.20,68,19.94
2024,8,9,19,17,50,510859142,42521055,21.19,68,19.94
2024,8,9,19,18,1,510857398,42521005,21.21,68,19.94
2024,8,9,19,18,12,510855661,42520922,21.19,68,19.94
2024,8,9,19,18,23,510854273,42521121,21.17,68,19.94
2024,8,9,19,18,34,510852768,42521133,21.23,68,19.94
2024,8,9,19,18,45,510851054,42520833,21.17,68,19.94
2024,8,9,19,18,56,510849325,42520144,21.17,68,19.94
2024,8,9,19,19,7,510847647,42519115,21.16,68,19.94
2024,8,9,19,19,18,510846148,42518278,21.12,68,19.94
2024,8,9,19,19,29,510844521,42517369,21.12,69,19.89
2024,8,9,19,19,40,510843131,42516289,21.12,69,19.81
2024,8,9,19,19,51,510841662,42514967,21.09,69,19.81
2024,8,9,19,20,2,510840305,42513568,21.06,69,19.75
2024,8,9,19,20,13,510839203,42512125,21.06,69,19.72
2024,8,9,19,20,24,510838034,42510852,21.06,69,19.69
2024,8,9,19,20,35,510836919,42509577,21.02,69,19.61
2024,8,9,19,20,46,510835585,42508201,21.01,69,19.55
2024,8,9,19,20,57,510834260,42506978,20.96,69,19.48
2024,8,9,19,21,8,510832926,42505792,20.95,69,19.44
2024,8,9,19,21,19,510831377,42504488,20.90,69,19.36
2024,8,9,19,21,30,510829787,42503025,20.84,69,19.25
2024,8,9,19,21,41,510828357,42501599,20.83,69,19.25
2024,8,9,19,21,52,510827019,42500274,20.77,69,19.20
2024,8,9,19,22,3,510825587,42499110,20.73,70,19.19
2024,8,9,19,22,14,510824289,42497942,20.73,70,19.19
2024,8,9,19,22,25,510823056,42496869,20.73,70,19.19
2024,8,9,19,22,36,510821959,42495768,20.70,70,19.17
2024,8,9,19,22,47,510820534,42494757,20.67,69,19.05
2024,8,9,19,22,58,510819167,42493475,20.67,69,19.00
2024,8,9,19,23,9,510817801,42492174,20.67,69,19.00
2024,8,9,19,23,20,510816479,42491328,20.67,69,19.00
2024,8,9,19,23,31,510815351,42490020,20.67,69,19.10
2024,8,9,19,23,42,510814184,42488396,20.62,70,19.12
2024,8,9,19,23,53,510813080,42486723,20.67,70,19.19
2024,8,9,19,24,4,510812050,42484793,20.62,70,19.21
2024,8,9,19,24,15,510811007,42482946,20.62,70,19.25
2024,8,9,19,24,26,510810670,42481058,20.62,70,19.25
2024,8,9,19,24,37,510811342,42479524,20.62,70,19.25
2024,8,9,19,24,48,510812063,42477681,20.60,70,19.27
2024,8,9,19,24,59,510812611,42475926,20.56,70,19.31
2024,8,9,19,25,10,510813190,42473894,20.56,70,19.31
2024,8,9,19,25,21,510813711,42471920,20.56,69,19.31
2024,8,9,19,25,32,510814121,42469865,20.56,69,19.31
2024,8,9,19,25,43,510814709,42467803,20.52,69,19.31
2024,8,9,19,25,54,510815241,42465492,20.51,69,19.31
2024,8,9,19,26,5,510815430,42463078,20.51,69,19.31
2024,8,9,19,26,16,510815199,42460931,20.51,69,19.25
2024,8,9,19,26,27,510814817,42458939,20.45,69,19.25
2024,8,9,19,26,38,510814491,42456836,20.45,69,19.25
2024,8,9,19,26,49,510814170,42454587,20.45,69,19.25
2024,8,9,19,27,0,510813774,42452458,20.45,69,19.25
2024,8,9,19,27,11,510813455,42450159,20.45,70,19.25
2024,8,9,19,27,22,510813083,42447954,20.42,70,19.25
2024,8,9,19,27,33,510812662,42445839,20.40,70,19.25
2024,8,9,19,27,44,510812384,42443576,20.40,70,19.25
2024,8,9,19,27,55,510812013,42441356,20.40,70,19.25
2024,8,9,19,28,6,510811736,42439094,20.40,71,19.25
2024,8,9,19,28,17,510811359,42436867,20.40,71,19.25
2024,8,9,19,28,28,510811043,42434596,20.40,71,19.25
2024,8,9,19,28,39,510810611,42432335,20.40,70,19.19
2024,8,9,19,28,50,510810265,42430171,20.40,69,19.19
2024,8,9,19,29,1,510809977,42427885,20.34,69,19.16
2024,8,9,19,29,12,510809562,42425697,20.34,69,19.06
2024,8,9,19,29,23,510809189,42423450,20.34,69,19.06
2024,8,9,19,29,34,510808791,42421307,20.34,70,19.06
2024,8,9,19,29,45,510808439,42419259,20.34,71,19.06
2024,8,9,19,29,56,510808396,42416972,20.34,71,19.06
2024,8,9,19,30,7,510808321,42414655,20.31,71,18.98
2024,8,9,19,30,18,510808337,42412263,20.29,71,18.94
2024,8,9,19,30,29,510808371,42409899,20.33,71,18.94
2024,8,9,19,30,40,510808349,42407439,20.34,71,18.94
2024,8,9,19,30,51,510807862,42405046,20.30,71,18.94
2024,8,9,19,31,2,510807197,42402919,20.29,71,18.94
2024,8,9,19,31,13,510806544,42401211,20.29,70,18.94
2024,8,9,19,31,24,510805808,42399338,20.29,70,18.94
2024,8,9,19,31,35,510804892,42397448,20.29,70,18.95
2024,8,9,19,31,46,510804094,42395465,20.27,70,18.94
2024,8,9,19,31,57,510803191,42393534,20.25,70,19.00
2024,8,9,19,32,8,510802367,42391516,20.29,70,19.00
2024,8,9,19,32,19,510801447,42389600,20.29,71,19.02
2024,8,9,19,32,30,510800762,42387755,20.29,71,19.06
2024,8,9,19,32,41,510799564,42386284,20.26,71,19.06
2024,8,9,19,32,52,510798645,42384516,20.27,71,19.06
2024,8,9,19,33,3,510797675,42382837,20.29,70,19.06
2024,8,9,19,33,14,510796702,42381137,20.29,70,19.06
2024,8,9,19,33,25,510795849,42379349,20.29,70,19.06
2024,8,9,19,33,36,510795278,42377430,20.29,70,19.06
2024,8,9,19,33,47,510795523,42375355,20.29,70,19.06
2024,8,9,19,33,58,510796038,42373328,20.29,70,19.06
2024,8,9,19,34,9,510796058,42371219,20.29,70,19.06
2024,8,9,19,34,20,510795975,42369002,20.29,70,19.06
2024,8,9,19,34,31,510795816,42366689,20.29,70,19.06
2024,8,9,19,34,42,510795516,42364445,20.29,69,19.10
2024,8,9,19,34,53,510795428,42361924,20.29,69,19.12
2024,8,9,19,35,4,510795247,42359592,20.29,69,19.19
2024,8,9,19,35,15,510794891,42356917,20.26,69,19.19
2024,8,9,19,35,26,510794620,42354207,20.27,69,19.19
2024,8,9,19,35,37,510794540,42351699,20.25,69,19.19
2024,8,9,19,35,48,510794592,42349009,20.27,69,19.19
2024,8,9,19,35,59,510794596,42346200,20.24,69,19.20
2024,8,9,19,36,10,510794865,42343528,20.23,69,19.25
2024,8,9,19,36,21,510795126,42340932,20.23,69,19.25
2024,8,9,19,36,32,510795251,42338396,20.23,68,19.25
