year,month,day,hour,minute,second,latitude,longitude,Davistemp,Davishumidity,BlackGlobetemp,speed,direction
2026,3,26,13,18,58,426917923,846396771,16.96,36,15.44,0.00,0.00
2026,3,26,13,19,4,426917923,846396771,16.96,35,15.25,0.00,0.00
2026,3,26,13,19,10,426917923,846396771,16.95,36,15.25,0.00,0.00
2026,3,26,13,19,16,426917923,846396771,16.96,36,15.31,0.00,0.00
2026,3,26,13,19,22,426917923,846396771,16.96,36,15.31,0.00,0.00
2026,3,26,13,19,28,426917923,846396771,16.92,35,15.25,0.00,0.00
2026,3,26,13,19,34,426917923,846396771,16.85,35,15.25,0.00,0.00
2026,3,26,13,19,40,426917923,846396771,16.85,36,15.13,0.00,0.00
2026,3,26,13,19,46,426917923,846396771,16.83,36,15.19,0.00,0.00
2026,3,26,13,19,52,426917923,846396771,16.77,36,15.06,0.00,0.00
2026,3,26,13,19,58,426917923,846396771,16.71,36,14.94,0.00,0.00
2026,3,26,13,20,4,426917923,846396771,16.69,36,15.00,0.00,0.00
2026,3,26,13,20,10,426917923,846396771,16.65,36,14.81,0.00,0.00
2026,3,26,13,20,16,426917923,846396771,16.65,36,15.00,0.00,0.00
2026,3,26,13,20,22,426917923,846396771,16.64,36,14.88,0.00,0.00
2026,3,26,13,20,28,426917923,846396771,16.60,36,14.88,0.00,0.00
2026,3,26,13,20,34,426917923,846396771,16.60,36,14.88,0.00,0.00
2026,3,26,13,20,40,426917923,846396771,16.53,36,14.69,0.00,0.00
2026,3,26,13,20,46,426917923,846396771,16.48,36,14.63,0.00,0.00
2026,3,26,13,20,52,426917923,846396771,16.36,36,14.56,0.00,0.00
2026,3,26,13,20,58,426917923,846396771,16.31,36,14.56,0.00,0.00
2026,3,26,13,21,4,426917923,846396771,16.20,37,14.38,0.00,0.00
2026,3,26,13,21,10,426917923,846396771,16.21,37,14.19,0.00,0.00
2026,3,26,13,21,16,426917923,846396771,16.18,37,13.94,0.00,0.00
2026,3,26,13,21,22,426917923,846396771,16.12,37,13.94,0.00,0.00
2026,3,26,13,21,28,426917923,846396771,16.02,37,13.75,0.00,0.00
2026,3,26,13,21,34,426917923,846396771,15.90,37,13.63,0.00,0.00
2026,3,26,13,21,40,426917923,846396771,15.90,37,13.63,0.00,0.00
2026,3,26,13,21,46,426917923,846396771,15.80,37,13.63,0.00,0.00
2026,3,26,13,21,52,426917923,846396771,15.76,38,13.50,0.00,0.00
2026,3,26,13,21,58,426917923,846396771,15.74,38,13.31,0.00,0.00
2026,3,26,13,22,4,426917923,846396771,15.71,38,13.38,0.00,0.00
2026,3,26,13,22,10,426917923,846396771,15.64,38,13.38,0.00,0.00
2026,3,26,13,22,16,426917923,846396771,15.61,38,13.31,0.00,0.00
2026,3,26,13,22,22,426917923,846396771,15.58,38,13.06,0.00,0.00
2026,3,26,13,22,28,426917923,846396771,15.52,38,12.81,0.00,0.00
2026,3,26,13,22,34,426917923,846396771,15.38,38,12.75,0.00,0.00
2026,3,26,13,22,40,426917923,846396771,15.30,38,12.69,0.00,0.00
2026,3,26,13,22,46,426917923,846396771,15.20,38,12.63,0.00,0.00
2026,3,26,13,22,52,426917923,846396771,15.11,38,12.31,0.00,0.00
2026,3,26,13,22,58,426917923,846396771,15.12,39,12.19,0.00,0.00
2026,3,26,13,23,4,426917923,846396771,15.01,39,12.25,0.00,0.00
2026,3,26,13,23,10,426917923,846396771,14.88,39,12.06,0.00,0.00
2026,3,26,13,23,16,426917923,846396771,14.83,39,12.00,0.00,0.00
2026,3,26,13,23,22,426917923,846396771,14.78,39,11.88,0.00,0.00
2026,3,26,13,23,28,426917923,846396771,14.77,39,12.00,0.00,0.00
2026,3,26,13,23,34,426917923,846396771,14.72,39,11.88,0.00,0.00
2026,3,26,13,23,40,437625859,820163615,14.72,39,11.81,0.00,0.00
2026,3,26,13,23,46,437814822,821632603,14.69,40,11.81,0.00,0.00
2026,3,26,13,23,52,438230006,827524631,14.62,40,11.75,0.00,0.00
2026,3,26,13,23,58,438599731,834790752,14.62,40,11.63,0.00,0.00
2026,3,26,13,24,4,438492227,831489211,14.63,40,11.75,0.00,0.00
2026,3,26,13,24,10,438611227,834367185,14.63,40,11.69,0.00,0.00
2026,3,26,13,24,16,438488575,828584447,14.57,40,11.81,0.00,0.00
2026,3,26,13,24,22,438409249,822685761,14.50,40,11.69,0.00,0.00
2026,3,26,13,24,28,438376093,816776446,14.45,40,11.69,0.00,0.00
2026,3,26,13,24,34,438616251,823202721,14.47,40,11.75,0.00,0.00
2026,3,26,13,24,40,438743414,829646171,14.48,41,11.63,0.00,0.00
2026,3,26,13,24,46,438820752,825808231,14.48,41,11.63,0.00,0.00
2026,3,26,13,24,52,438919441,824824793,14.49,41,11.56,0.00,0.00
2026,3,26,13,24,58,438803092,836646250,14.46,41,11.63,0.00,0.00
2026,3,26,13,25,4,439129785,824498361,14.43,41,11.56,0.00,0.00
2026,3,26,13,25,10,439056710,830976012,14.36,41,11.56,0.00,0.00
2026,3,26,13,25,16,439242948,827764484,14.37,41,11.56,0.00,0.00
2026,3,26,13,25,22,439517958,823051590,14.30,41,11.75,0.00,0.00
2026,3,26,13,25,28,439241883,831775351,14.29,41,11.69,0.00,0.00
2026,3,26,13,25,34,437916060,853161754,14.20,41,11.63,0.00,0.00
2026,3,26,13,25,40,436677676,866754236,14.24,41,11.69,0.00,0.00
2026,3,26,13,25,46,438808293,841050980,14.24,41,11.56,0.00,0.00
2026,3,26,13,25,52,438466857,845429803,14.25,41,11.69,0.00,0.00
2026,3,26,13,25,58,437616068,854287240,14.23,41,11.69,0.00,0.00
2026,3,26,13,26,4,439455073,835078191,14.19,40,11.56,0.00,0.00
2026,3,26,13,26,10,439494203,835450183,14.18,41,11.63,0.00,0.00
2026,3,26,13,26,16,439542320,835719218,14.16,41,11.81,0.00,0.00
2026,3,26,13,26,22,440202703,830197044,14.08,41,11.81,0.00,0.00
2026,3,26,13,26,28,439591667,836659634,13.98,41,11.63,0.00,0.00
2026,3,26,13,26,34,439902806,834715489,13.99,41,11.69,0.00,0.00
2026,3,26,13,26,40,439745588,836692803,13.87,41,11.69,0.00,0.00
2026,3,26,13,26,46,437869617,850723254,13.79,41,11.69,0.00,0.00
2026,3,26,13,26,52,439840534,837231820,13.72,41,11.56,0.00,0.00
2026,3,26,13,26,58,440368754,834166282,13.70,41,11.56,0.00,0.00
2026,3,26,13,27,4,439961245,837595463,13.67,41,11.44,0.00,0.00
2026,3,26,13,27,10,441431800,828607671,13.68,42,11.44,0.00,0.00
2026,3,26,13,27,16,440525377,835257473,13.62,42,11.44,0.00,0.00
2026,3,26,13,27,22,439877745,839725689,13.65,42,11.44,0.00,0.00
2026,3,26,13,27,28,440921215,834262275,13.62,42,11.38,0.00,0.00
2026,3,26,13,27,34,440223919,838801599,13.64,42,11.44,0.00,0.00
2026,3,26,13,27,40,440271398,839071760,13.64,42,11.38,0.00,0.00
2026,3,26,13,27,46,440330798,839279718,13.67,42,11.31,0.00,0.00
2026,3,26,13,27,52,440365645,839612396,13.67,42,11.50,0.00,0.00
2026,3,26,13,27,58,439865697,842500649,13.67,42,11.44,0.00,0.00
2026,3,26,13,28,4,441042564,837404081,13.57,42,11.38,0.00,0.00
2026,3,26,13,28,10,441410576,836265483,13.60,42,11.38,0.00,0.00
2026,3,26,13,28,16,441808730,835058056,13.62,42,11.44,0.00,0.00
2026,3,26,13,28,22,440470522,841510382,13.60,43,11.38,0.00,0.00
2026,3,26,13,28,28,439863801,844481492,13.60,42,11.44,0.00,0.00
2026,3,26,13,28,34,439374744,846817749,13.64,43,11.56,0.00,0.00
2026,3,26,13,28,40,444415914,826156454,13.71,43,11.75,0.00,0.00
2026,3,26,13,28,46,444415914,826156454,13.73,43,12.00,0.00,0.00
2026,3,26,13,28,52,444415914,826156454,13.76,43,12.19,0.00,0.00
2026,3,26,13,28,58,444415914,826156454,13.79,43,12.38,0.00,0.00
2026,3,26,13,29,4,444415914,826156454,13.83,43,12.63,0.00,0.00
2026,3,26,13,29,10,444415914,826156454,13.88,43,13.00,0.00,0.00
2026,3,26,13,29,16,444415914,826156454,13.91,43,13.19,0.00,0.00
2026,3,26,13,29,22,444415914,826156454,13.96,43,13.25,0.00,0.00
2026,3,26,13,29,28,444415914,826156454,14.00,43,13.50,0.00,0.00
2026,3,26,13,29,34,444415914,826156454,14.04,43,13.69,0.00,0.00
2026,3,26,13,29,40,444415914,826156454,14.08,43,13.88,0.00,0.00
2026,3,26,13,29,46,444415914,826156454,14.13,43,13.88,0.00,0.00
2026,3,26,13,29,52,444415914,826156454,14.17,43,14.19,0.00,0.00
2026,3,26,13,29,58,444415914,826156454,14.21,43,14.38,0.00,0.00
2026,3,26,13,30,4,444415914,826156454,14.26,42,14.50,0.00,0.00
2026,3,26,13,30,10,444415914,826156454,14.30,42,14.56,0.00,0.00
2026,3,26,13,30,16,444415914,826156454,14.34,42,14.56,0.00,0.00
2026,3,26,13,30,22,444415914,826156454,14.38,42,14.69,0.00,0.00
2026,3,26,13,30,28,444415914,826156454,14.42,42,14.94,0.00,0.00
2026,3,26,13,30,34,444415914,826156454,14.47,42,15.06,0.00,0.00
2026,3,26,13,30,40,444415914,826156454,14.51,42,15.06,0.00,0.00
2026,3,26,13,30,46,444415914,826156454,14.55,42,15.25,0.00,0.00
2026,3,26,13,30,52,444415914,826156454,14.59,42,15.25,0.00,0.00
2026,3,26,13,30,58,444415914,826156454,14.63,42,15.25,0.00,0.00
2026,3,26,13,31,4,444415914,826156454,14.68,41,15.38,0.00,0.00
2026,3,26,13,31,10,444415914,826156454,14.72,41,15.63,0.00,0.00
2026,3,26,13,31,16,444415914,826156454,14.76,41,15.50,0.00,0.00
2026,3,26,13,31,22,444415914,826156454,14.79,41,15.69,0.00,0.00
2026,3,26,13,31,28,444415914,826156454,14.83,41,15.81,0.00,0.00
2026,3,26,13,31,34,444415914,826156454,14.87,41,15.81,0.00,0.00
2026,3,26,13,31,40,444415914,826156454,14.90,41,15.81,0.00,0.00
2026,3,26,13,31,46,444415914,826156454,14.95,41,15.94,0.00,0.00
